match_id,start_x,start_y,end_x,end_y,height,angle,duration,outcome
8658,18.0,34.0,97.0,47.0,High Pass,0.1630953,4.16,
8658,23.0,69.0,30.0,63.0,Ground Pass,-0.7086263,1.133,
8658,29.0,62.0,25.0,34.0,Ground Pass,-1.7126933,1.893,
8658,34.0,17.0,23.0,41.0,Ground Pass,2.0005586,1.32,
8658,21.0,41.0,28.0,74.0,Ground Pass,1.3617734,1.293,
8658,26.0,70.0,57.0,73.0,High Pass,0.096473776,1.933,
8658,70.0,22.0,70.0,28.0,Ground Pass,1.5707964,0.906,
8658,80.0,38.0,120.0,61.0,Ground Pass,0.52183425,3.04,Out
8658,29.0,36.0,39.0,54.0,Ground Pass,1.0636978,1.973,
8658,43.0,50.0,73.0,68.0,High Pass,0.5404195,1.493,
8658,67.0,54.0,76.0,61.0,Ground Pass,0.66104317,1.733,
8658,81.0,71.0,100.0,79.0,Ground Pass,0.39852244,1.333,
8658,102.0,78.0,115.0,2.0,High Pass,-1.4013833,6.08,
8658,115.0,2.0,93.0,2.0,Ground Pass,3.1415927,0.973,
8658,23.0,77.0,58.0,73.0,High Pass,-0.11379201,1.533,Unknown
8658,61.0,41.0,24.0,49.0,Ground Pass,2.9286542,3.96,
8658,24.0,49.0,83.0,78.0,High Pass,0.456845,5.48,Incomplete
8658,38.0,3.0,30.0,2.0,High Pass,-3.0172377,1.68,
8658,29.0,2.0,50.0,3.0,High Pass,0.047583103,1.48,Incomplete
8658,71.0,78.0,81.0,73.0,High Pass,-0.4636476,1.2,
8658,81.0,73.0,76.0,59.0,High Pass,-1.9138203,0.8,
8658,76.0,59.0,68.0,61.0,Ground Pass,2.896614,0.853,
8658,66.0,59.0,56.0,32.0,Ground Pass,-1.925502,1.96,
8658,65.0,24.0,76.0,30.0,Ground Pass,0.49934673,0.96,
8658,76.0,30.0,82.0,25.0,Ground Pass,-0.69473827,1.213,Incomplete
8658,41.0,54.0,44.0,52.0,Ground Pass,-0.5880026,0.693,
8658,52.0,49.0,62.0,35.0,Ground Pass,-0.95054686,1.093,
8658,68.0,37.0,79.0,62.0,High Pass,1.1562895,2.12,
8658,85.0,60.0,100.0,64.0,Ground Pass,0.26060238,1.333,
8658,108.0,66.0,115.0,40.0,Ground Pass,-1.3078016,1.24,Incomplete
8658,13.0,37.0,36.0,61.0,Low Pass,0.80667156,1.493,
8658,38.0,61.0,38.0,77.0,Ground Pass,1.5707964,1.0,
8658,44.0,77.0,42.0,70.0,Ground Pass,-1.849096,0.733,
8658,43.0,68.0,49.0,78.0,Ground Pass,1.0303768,1.226,
8658,56.0,77.0,99.0,58.0,High Pass,-0.4160645,2.4,
8658,102.0,56.0,95.0,43.0,Ground Pass,-2.0647378,1.96,
8658,25.0,44.0,36.0,44.0,Ground Pass,0.0,0.733,
8658,36.0,43.0,30.0,47.0,Ground Pass,2.55359,1.12,
8658,31.0,50.0,33.0,69.0,Ground Pass,1.4659194,1.893,
8658,34.0,67.0,23.0,45.0,Ground Pass,-2.0344439,1.933,
8658,24.0,40.0,26.0,27.0,Ground Pass,-1.418147,0.973,
8658,26.0,26.0,30.0,35.0,Ground Pass,1.152572,1.413,
8658,30.0,38.0,39.0,42.0,Ground Pass,0.41822433,0.933,
8658,38.0,47.0,45.0,75.0,Ground Pass,1.3258177,1.373,
8658,45.0,75.0,86.0,54.0,High Pass,-0.47335604,1.533,
8658,66.0,53.0,65.0,50.0,High Pass,-1.8925469,0.813,
8658,63.0,48.0,56.0,77.0,Ground Pass,1.8076451,2.453,
8658,56.0,77.0,54.0,57.0,Ground Pass,-1.670465,1.253,
8658,55.0,63.0,53.0,76.0,Ground Pass,1.7234457,0.973,
8658,54.0,76.0,39.0,48.0,Ground Pass,-2.0626056,1.32,
8658,36.0,45.0,53.0,24.0,Ground Pass,-0.8902751,2.213,
8658,86.0,17.0,76.0,20.0,Ground Pass,2.8501358,0.373,Incomplete
8658,85.0,22.0,108.0,30.0,Ground Pass,0.33473682,2.0,
8658,119.0,79.0,112.0,31.0,High Pass,-1.7156088,2.12,
8658,6.0,43.0,68.0,48.0,High Pass,0.08047101,3.72,
8658,68.0,48.0,68.0,36.0,High Pass,-1.5707964,2.16,
8658,68.0,36.0,66.0,4.0,High Pass,-1.6332152,3.04,
8658,67.0,2.0,72.0,10.0,Ground Pass,1.012197,1.24,
8658,31.0,74.0,34.0,58.0,Ground Pass,-1.3854483,2.333,
8658,33.0,56.0,89.0,40.0,High Pass,-0.27829966,2.507,Incomplete
8658,27.0,30.0,83.0,26.0,High Pass,-0.071307465,3.333,Incomplete
8658,36.0,55.0,39.0,78.0,Ground Pass,1.4410938,1.4,
8658,40.0,78.0,68.0,54.0,High Pass,-0.7086263,1.893,Incomplete
8658,56.0,25.0,64.0,37.0,Ground Pass,0.98279375,2.32,
8658,64.0,38.0,80.0,63.0,Ground Pass,1.0014831,1.36,Incomplete
8658,55.0,11.0,84.0,7.0,Ground Pass,-0.13706617,2.72,Incomplete
8658,105.0,21.0,108.0,33.0,Ground Pass,1.3258177,0.44,Incomplete
8658,22.0,54.0,18.0,63.0,Ground Pass,1.9890207,1.093,
8658,18.0,63.0,45.0,1.0,High Pass,-1.1600794,3.466,Out
8658,81.0,79.0,79.0,71.0,High Pass,-1.815775,0.893,
8658,84.0,73.0,106.0,62.0,High Pass,-0.4636476,1.44,Incomplete
8658,119.0,80.0,115.0,51.0,High Pass,-1.7078625,1.08,Incomplete
8658,6.0,44.0,73.0,55.0,High Pass,0.16272737,3.16,
8658,73.0,55.0,67.0,55.0,High Pass,3.1415927,1.6,Incomplete
8658,54.0,27.0,64.0,41.0,High Pass,0.95054686,3.133,
8658,67.0,39.0,76.0,41.0,Low Pass,0.21866895,1.12,
8658,76.0,42.0,89.0,54.0,Low Pass,0.7454195,1.68,Incomplete
8658,77.0,79.0,65.0,62.0,High Pass,-2.1854594,1.213,
8658,65.0,59.0,104.0,57.0,High Pass,-0.051237166,2.04,Incomplete
8658,94.0,79.0,89.0,74.0,High Pass,-2.3561945,0.893,
8658,78.0,74.0,61.0,60.0,Ground Pass,-2.4526682,1.813,
8658,63.0,59.0,51.0,34.0,Ground Pass,-2.0183163,2.253,
8658,54.0,32.0,65.0,24.0,Ground Pass,-0.6287963,1.373,
8658,72.0,19.0,91.0,2.0,Ground Pass,-0.72989964,1.293,
8658,85.0,4.0,67.0,9.0,Ground Pass,2.8706458,1.053,
8658,68.0,20.0,64.0,33.0,Ground Pass,1.8692952,0.999,
8658,64.0,33.0,68.0,53.0,Ground Pass,1.3734008,1.213,
8658,73.0,50.0,73.0,47.0,Ground Pass,-1.5707964,1.293,
8658,73.0,46.0,88.0,55.0,Ground Pass,0.5404195,1.8,
8658,88.0,56.0,89.0,74.0,Ground Pass,1.5152978,1.72,Incomplete
8658,36.0,4.0,35.0,12.0,Ground Pass,1.6951513,0.613,Incomplete
8658,80.0,67.0,71.0,61.0,Ground Pass,-2.55359,1.013,
8658,70.0,60.0,71.0,51.0,Ground Pass,-1.4601392,1.653,
8658,74.0,42.0,71.0,55.0,Ground Pass,1.7975951,1.373,
8658,73.0,57.0,99.0,75.0,Ground Pass,0.6055447,1.253,
8658,27.0,6.0,25.0,15.0,Ground Pass,1.7894653,0.68,
8658,78.0,54.0,76.0,61.0,Ground Pass,1.849096,0.653,
8658,79.0,60.0,89.0,60.0,Ground Pass,0.0,0.733,
8658,98.0,50.0,108.0,32.0,Low Pass,-1.0636978,1.2,Incomplete
8658,46.0,40.0,36.0,42.0,Ground Pass,2.9441972,1.48,
8658,47.0,53.0,98.0,75.0,Ground Pass,0.40725586,2.733,
8658,35.0,28.0,51.0,59.0,Ground Pass,1.0943289,1.853,
8658,50.0,57.0,38.0,53.0,Ground Pass,-2.819842,1.079,
8658,52.0,59.0,66.0,12.0,High Pass,-1.2812927,2.72,
8658,45.0,72.0,47.0,75.0,Ground Pass,0.98279375,0.253,Injury Clearance
8658,86.0,11.0,46.0,15.0,Ground Pass,3.041924,1.76,
8658,45.0,25.0,49.0,39.0,Ground Pass,1.2924967,1.293,
8658,51.0,45.0,58.0,22.0,Ground Pass,-1.2753555,1.453,
8658,72.0,13.0,86.0,20.0,Ground Pass,0.4636476,0.88,Incomplete
8658,85.0,5.0,90.0,3.0,Ground Pass,-0.38050637,1.173,
8658,3.0,77.0,18.0,79.0,Ground Pass,0.13255154,0.813,Incomplete
8658,102.0,8.0,90.0,13.0,Ground Pass,2.7468016,1.213,
8658,90.0,16.0,114.0,40.0,High Pass,0.7853982,1.56,Incomplete
8658,85.0,62.0,91.0,67.0,High Pass,0.69473827,1.24,Incomplete
8658,30.0,14.0,56.0,28.0,High Pass,0.49394137,3.44,Incomplete
8658,65.0,53.0,78.0,49.0,High Pass,-0.29849893,2.84,Incomplete
8658,31.0,30.0,48.0,38.0,High Pass,0.43984258,1.92,Incomplete
8658,73.0,43.0,85.0,43.0,High Pass,0.0,1.2,
8658,92.0,34.0,101.0,22.0,Ground Pass,-0.9272952,1.2,Incomplete
8658,16.0,59.0,18.0,60.0,High Pass,0.4636476,0.147,Incomplete
8658,24.0,79.0,9.0,72.0,High Pass,-2.7049656,2.093,
8658,9.0,75.0,12.0,75.0,High Pass,0.0,0.347,Incomplete
8658,25.0,79.0,29.0,65.0,High Pass,-1.2924967,0.933,
8658,36.0,64.0,48.0,3.0,High Pass,-1.3765553,4.32,
8658,69.0,5.0,83.0,3.0,Ground Pass,-0.14189705,0.813,
8658,80.0,3.0,79.0,14.0,Ground Pass,1.6614562,2.88,
8658,79.0,15.0,74.0,39.0,Ground Pass,1.7761917,0.88,
8658,75.0,40.0,94.0,71.0,Ground Pass,1.0209432,2.213,
8658,92.0,61.0,84.0,55.0,Ground Pass,-2.4980915,0.933,
8658,89.0,53.0,97.0,41.0,Ground Pass,-0.98279375,1.093,
8658,48.0,69.0,56.0,79.0,Ground Pass,0.8960554,0.8,Out
8658,70.0,1.0,97.0,11.0,High Pass,0.35470566,2.533,Incomplete
8658,44.0,40.0,78.0,52.0,High Pass,0.33929262,1.6,Incomplete
8658,45.0,28.0,56.0,35.0,Ground Pass,0.5667292,0.853,
8658,56.0,40.0,66.0,74.0,Ground Pass,1.2847449,2.92,
8658,70.0,76.0,82.0,78.0,Ground Pass,0.16514868,0.72,
8658,48.0,13.0,51.0,20.0,Ground Pass,1.1659045,0.773,
8658,52.0,27.0,44.0,59.0,Ground Pass,1.815775,1.853,
8658,54.0,59.0,46.0,50.0,Ground Pass,-2.2974386,1.253,
8658,52.0,51.0,58.0,30.0,Ground Pass,-1.2924967,1.373,
8658,59.0,28.0,69.0,29.0,Ground Pass,0.09966865,1.213,
8658,79.0,25.0,72.0,7.0,Ground Pass,-1.9416876,2.053,
8658,72.0,7.0,90.0,4.0,Ground Pass,-0.16514868,1.16,
8658,100.0,11.0,115.0,46.0,High Pass,1.1659045,2.013,Incomplete
8658,16.0,22.0,74.0,30.0,High Pass,0.13706617,2.693,Unknown
8658,56.0,33.0,54.0,55.0,Low Pass,1.6614562,1.653,
8658,55.0,64.0,66.0,73.0,Ground Pass,0.6857295,1.293,
8658,68.0,74.0,79.0,45.0,Low Pass,-1.2082521,1.959,
8658,74.0,42.0,98.0,6.0,High Pass,-0.98279375,2.653,
8658,116.0,25.0,111.0,79.0,High Pass,1.6631256,3.972,Out
8658,14.0,2.0,36.0,4.0,High Pass,0.09065989,2.64,
8658,36.0,4.0,32.0,7.0,High Pass,2.4980915,0.76,
8658,32.0,7.0,48.0,5.0,High Pass,-0.124354996,1.0,
8658,48.0,5.0,39.0,25.0,High Pass,1.9936502,2.44,
8658,39.0,25.0,101.0,69.0,Low Pass,0.6171914,5.4,
8658,116.0,57.0,111.0,45.0,Low Pass,-1.9655875,1.2,
8658,106.0,44.0,99.0,41.0,Ground Pass,-2.7367008,0.96,
8658,60.0,41.0,50.0,40.0,Ground Pass,-3.041924,0.973,
8658,52.0,34.0,53.0,24.0,Ground Pass,-1.4711276,0.933,
8658,58.0,22.0,79.0,6.0,Ground Pass,-0.65107673,1.12,Incomplete
8658,47.0,76.0,52.0,57.0,Ground Pass,-1.3134726,0.733,
8658,58.0,50.0,65.0,20.0,Ground Pass,-1.3415644,1.493,
8658,66.0,21.0,57.0,28.0,Ground Pass,2.4805496,1.24,
8658,59.0,16.0,68.0,3.0,Ground Pass,-0.9652517,1.053,
8658,68.0,5.0,64.0,25.0,Ground Pass,1.7681919,1.32,
8658,64.0,26.0,98.0,15.0,High Pass,-0.31290123,2.173,
8658,109.0,4.0,113.0,41.0,High Pass,1.4631065,1.56,Incomplete
8658,120.0,79.0,117.0,49.0,High Pass,-1.670465,1.28,Incomplete
8658,98.0,79.0,103.0,76.0,High Pass,-0.5404195,0.36,Unknown
8658,111.0,77.0,106.0,72.0,High Pass,-2.3561945,1.0,
8658,106.0,72.0,113.0,76.0,High Pass,0.5191461,1.68,Incomplete
8658,11.0,16.0,8.0,22.0,High Pass,2.0344439,1.186,
8658,9.0,22.0,43.0,3.0,High Pass,-0.50959224,3.693,
8658,59.0,9.0,66.0,42.0,Ground Pass,1.3617734,1.413,
8658,70.0,39.0,81.0,67.0,Ground Pass,1.1964628,1.92,
8658,77.0,59.0,66.0,48.0,Ground Pass,-2.3561945,1.973,
8658,66.0,48.0,54.0,48.0,Ground Pass,3.1415927,1.493,
8658,59.0,50.0,55.0,31.0,Ground Pass,-1.7782925,1.24,
8658,55.0,31.0,65.0,21.0,Ground Pass,-0.7853982,1.093,
8658,84.0,16.0,91.0,20.0,Ground Pass,0.5191461,0.573,
8658,88.0,19.0,108.0,72.0,High Pass,1.2099595,2.733,
8658,99.0,67.0,108.0,51.0,High Pass,-1.0584068,1.04,Incomplete
8658,93.0,55.0,100.0,60.0,High Pass,0.6202495,1.253,Incomplete
8658,80.0,72.0,72.0,58.0,Ground Pass,-2.0899425,1.373,
8658,73.0,56.0,79.0,52.0,Ground Pass,-0.5880026,0.92,
8658,86.0,22.0,85.0,8.0,Ground Pass,-1.6421038,2.213,
8658,76.0,8.0,64.0,30.0,Ground Pass,2.070143,1.44,
8658,65.0,32.0,69.0,61.0,Ground Pass,1.4337301,1.68,
8658,84.0,60.0,93.0,80.0,Ground Pass,1.1479424,1.093,
8658,91.0,63.0,108.0,30.0,High Pass,-1.0951011,1.867,Incomplete
8658,87.0,36.0,88.0,41.0,Low Pass,1.3734008,2.013,
8658,77.0,51.0,96.0,57.0,Ground Pass,0.30587888,1.133,
8658,89.0,68.0,85.0,78.0,Ground Pass,1.9513026,1.533,
8658,80.0,78.0,64.0,62.0,Ground Pass,-2.3561945,2.093,
8658,64.0,62.0,63.0,51.0,Ground Pass,-1.6614562,1.32,
8658,68.0,41.0,74.0,25.0,Ground Pass,-1.2120256,1.053,
8658,74.0,25.0,93.0,3.0,High Pass,-0.85843873,1.68,
8658,98.0,4.0,94.0,9.0,Ground Pass,2.2455373,0.933,
8658,94.0,23.0,92.0,32.0,Ground Pass,1.7894653,0.48,Incomplete
8658,90.0,21.0,91.0,16.0,Ground Pass,-1.3734008,0.32,
8658,47.0,48.0,56.0,55.0,High Pass,0.66104317,1.893,Incomplete
8658,66.0,28.0,76.0,45.0,Low Pass,1.0390723,1.2,
8658,75.0,48.0,55.0,43.0,Ground Pass,-2.896614,1.16,
8658,55.0,43.0,64.0,30.0,Ground Pass,-0.9652517,0.96,
8658,64.0,30.0,65.0,7.0,Ground Pass,-1.5273454,1.893,
8658,70.0,6.0,78.0,3.0,Ground Pass,-0.35877067,0.6,
8658,78.0,3.0,58.0,5.0,Ground Pass,3.041924,1.64,
8658,59.0,7.0,56.0,19.0,Ground Pass,1.815775,1.2,
8658,56.0,19.0,56.0,6.0,Ground Pass,-1.5707964,0.893,
8658,55.0,6.0,68.0,4.0,Ground Pass,-0.15264933,1.04,
8658,93.0,14.0,92.0,38.0,Ground Pass,1.6124389,1.12,
8658,39.0,46.0,46.0,53.0,Ground Pass,0.7853982,0.933,
8658,44.0,55.0,55.0,51.0,Ground Pass,-0.348771,0.8,
8658,54.0,50.0,63.0,77.0,Ground Pass,1.2490457,1.773,
8658,92.0,48.0,78.0,41.0,Ground Pass,-2.6779451,1.16,
8658,78.0,41.0,106.0,53.0,High Pass,0.4048918,1.64,Incomplete
8658,26.0,48.0,35.0,42.0,Low Pass,-0.5880026,1.053,
8658,35.0,42.0,28.0,41.0,Low Pass,-2.9996955,0.746,
8658,28.0,41.0,32.0,31.0,High Pass,-1.19029,1.293,
8658,30.0,19.0,25.0,17.0,Ground Pass,-2.7610862,0.573,
8658,27.0,18.0,28.0,26.0,Ground Pass,1.4464413,0.68,
8658,40.0,25.0,35.0,5.0,Ground Pass,-1.815775,0.92,
8658,35.0,5.0,26.0,7.0,Ground Pass,2.9229238,1.293,
8658,26.0,7.0,35.0,4.0,High Pass,-0.32175055,1.68,
8658,88.0,80.0,100.0,54.0,High Pass,-1.1383885,1.52,Incomplete
8658,21.0,27.0,25.0,36.0,High Pass,1.152572,1.68,
8658,39.0,42.0,60.0,78.0,Ground Pass,1.0427219,3.2,
8658,61.0,78.0,55.0,66.0,Ground Pass,-2.0344439,1.455,
8658,55.0,65.0,48.0,43.0,Ground Pass,-1.8788491,1.333,
8658,50.0,43.0,47.0,27.0,Ground Pass,-1.7561443,1.48,
8658,47.0,27.0,53.0,40.0,Ground Pass,1.1383885,1.56,
8658,53.0,40.0,47.0,53.0,Ground Pass,2.003204,1.08,
8658,47.0,58.0,57.0,79.0,Ground Pass,1.1263771,1.053,
8658,55.0,77.0,44.0,72.0,Ground Pass,-2.714965,1.16,
8658,42.0,71.0,51.0,50.0,Ground Pass,-1.1659045,1.04,
8658,51.0,50.0,60.0,59.0,Ground Pass,0.7853982,1.12,
8658,61.0,59.0,68.0,51.0,Ground Pass,-0.8519663,1.32,
8658,70.0,52.0,106.0,31.0,High Pass,-0.52807444,2.266,
8658,16.0,43.0,11.0,66.0,High Pass,1.784857,2.746,
8658,11.0,66.0,34.0,78.0,High Pass,0.4808873,3.92,
8658,34.0,77.0,52.0,74.0,High Pass,-0.16514868,2.04,Incomplete
8658,69.0,7.0,40.0,20.0,Low Pass,2.7201734,2.893,
8658,29.0,26.0,5.0,38.0,Ground Pass,2.6779451,2.08,
8658,54.0,49.0,55.0,60.0,Ground Pass,1.4801364,1.213,
8658,56.0,59.0,69.0,60.0,Ground Pass,0.07677189,1.173,
8658,68.0,58.0,86.0,76.0,Ground Pass,0.7853982,1.32,
8658,76.0,71.0,65.0,61.0,Ground Pass,-2.4037776,1.213,
8658,73.0,63.0,88.0,78.0,Ground Pass,0.7853982,1.08,
8658,88.0,78.0,80.0,75.0,Ground Pass,-2.782822,0.733,
8658,86.0,71.0,87.0,59.0,Ground Pass,-1.487655,0.733,
8658,86.0,55.0,74.0,41.0,Ground Pass,-2.2794225,1.68,
8658,73.0,41.0,77.0,32.0,Ground Pass,-1.152572,1.253,
8658,76.0,31.0,67.0,52.0,Ground Pass,1.9756881,1.76,
8658,67.0,51.0,67.0,29.0,Ground Pass,-1.5707964,0.973,
8658,76.0,15.0,86.0,2.0,Ground Pass,-0.9151007,1.346,
8658,80.0,2.0,81.0,17.0,Ground Pass,1.5042281,1.133,
8658,83.0,26.0,108.0,64.0,High Pass,0.9888912,2.24,
8658,109.0,64.0,112.0,1.0,High Pass,-1.5232133,4.213,Out
8658,11.0,80.0,17.0,77.0,Low Pass,-0.4636476,0.973,
8658,17.0,77.0,9.0,78.0,Low Pass,3.0172377,0.906,
8658,9.0,78.0,64.0,49.0,High Pass,-0.485227,3.453,Incomplete
8658,70.0,51.0,70.0,33.0,Ground Pass,-1.5707964,2.133,
8658,82.0,25.0,96.0,18.0,Ground Pass,-0.4636476,0.76,
8658,96.0,21.0,102.0,2.0,Ground Pass,-1.2649175,1.613,
8658,111.0,3.0,119.0,46.0,High Pass,1.3868529,1.973,Out
8658,7.0,43.0,70.0,37.0,High Pass,-0.094951704,3.72,
8658,70.0,37.0,83.0,41.0,High Pass,0.29849893,2.453,Incomplete
8658,38.0,40.0,45.0,56.0,Low Pass,1.1583859,2.0,Incomplete
8658,82.0,12.0,79.0,18.0,Ground Pass,2.0344439,1.12,
8658,47.0,52.0,98.0,51.0,Ground Pass,-0.019605331,6.146,Injury Clearance
8658,22.0,29.0,88.0,26.0,High Pass,-0.04542328,3.6,
8658,88.0,26.0,97.0,17.0,High Pass,-0.7853982,2.96,Incomplete
8658,57.0,25.0,79.0,37.0,High Pass,0.49934673,1.78,Unknown
8658,56.0,16.0,45.0,5.0,Ground Pass,-2.3561945,1.0,
8658,42.0,3.0,73.0,3.0,Low Pass,0.0,1.853,Incomplete
8658,70.0,2.0,83.0,5.0,High Pass,0.22679885,1.08,
8658,83.0,5.0,89.0,7.0,High Pass,0.32175055,0.8,Incomplete
8658,32.0,74.0,53.0,74.0,High Pass,0.0,1.32,Incomplete
8658,68.0,7.0,107.0,5.0,High Pass,-0.051237166,3.693,Incomplete
8658,79.0,4.0,105.0,7.0,Ground Pass,0.114876606,1.853,Incomplete
8658,21.0,75.0,106.0,50.0,High Pass,-0.28605145,5.24,Incomplete
8658,17.0,29.0,87.0,45.0,High Pass,0.22471116,4.52,Incomplete
8658,34.0,36.0,48.0,32.0,High Pass,-0.27829966,1.28,Incomplete
8658,73.0,49.0,82.0,76.0,Ground Pass,1.2490457,2.04,
8658,82.0,78.0,65.0,77.0,Ground Pass,-3.0828369,1.88,
8658,65.0,77.0,57.0,58.0,Ground Pass,-1.9693187,1.28,
8658,57.0,58.0,89.0,60.0,High Pass,0.06241881,1.56,
8658,89.0,60.0,80.0,45.0,High Pass,-2.1112158,1.453,
8658,88.0,40.0,95.0,27.0,Ground Pass,-1.076855,1.013,
8658,92.0,26.0,91.0,27.0,Ground Pass,2.3561945,0.252,Incomplete
8658,42.0,54.0,38.0,60.0,Ground Pass,2.158799,0.613,
8658,42.0,59.0,48.0,69.0,Ground Pass,1.0303768,1.4,
8658,47.0,69.0,56.0,71.0,Ground Pass,0.21866895,1.293,
8658,97.0,59.0,112.0,70.0,Ground Pass,0.63274884,1.773,
8658,108.0,71.0,114.0,40.0,High Pass,-1.3796118,1.4,Incomplete
8658,91.0,46.0,70.0,46.0,Low Pass,3.1415927,2.653,
8658,68.0,39.0,78.0,30.0,Ground Pass,-0.7328151,1.213,
8658,77.0,24.0,89.0,21.0,Ground Pass,-0.24497867,0.813,
8658,93.0,19.0,107.0,13.0,Ground Pass,-0.4048918,1.88,
8658,108.0,11.0,112.0,37.0,High Pass,1.418147,0.88,Incomplete
8658,27.0,47.0,24.0,46.0,Low Pass,-2.819842,0.48,
8658,24.0,46.0,26.0,49.0,Ground Pass,0.98279375,1.013,
8658,26.0,49.0,35.0,45.0,Ground Pass,-0.41822433,0.96,
8658,75.0,21.0,84.0,12.0,Ground Pass,-0.7853982,0.88,
8658,85.0,14.0,80.0,13.0,Ground Pass,-2.9441972,0.853,
8658,81.0,25.0,73.0,53.0,Ground Pass,1.849096,1.4,
8658,74.0,57.0,78.0,46.0,High Pass,-1.2220253,1.213,
8658,78.0,46.0,73.0,38.0,Ground Pass,-2.1293957,1.893,
8658,83.0,28.0,113.0,14.0,Ground Pass,-0.43662715,3.653,
8658,98.0,2.0,103.0,14.0,Low Pass,1.1760052,0.96,
8658,103.0,14.0,101.0,1.0,High Pass,-1.7234457,0.72,Out
8658,23.0,79.0,24.0,58.0,High Pass,-1.5232133,0.999,
8658,25.0,54.0,16.0,50.0,Ground Pass,-2.7233684,0.84,
8658,15.0,54.0,26.0,68.0,High Pass,0.9048271,1.493,
8658,36.0,57.0,53.0,49.0,Ground Pass,-0.43984258,0.88,
8658,55.0,51.0,40.0,39.0,Ground Pass,-2.4668517,1.533,
8658,42.0,42.0,68.0,55.0,High Pass,0.4636476,1.48,Incomplete
8658,53.0,26.0,79.0,27.0,High Pass,0.03844259,1.4,Incomplete
8658,42.0,54.0,47.0,44.0,Low Pass,-1.1071488,0.853,
8658,47.0,44.0,59.0,64.0,Ground Pass,1.0303768,3.56,
8658,57.0,64.0,53.0,56.0,Ground Pass,-2.0344439,1.2,
8658,68.0,56.0,83.0,78.0,Ground Pass,0.9723774,1.333,
8658,85.0,70.0,78.0,71.0,Ground Pass,2.9996955,1.053,
8658,75.0,73.0,69.0,49.0,Ground Pass,-1.815775,2.12,
8658,68.0,47.0,72.0,39.0,Ground Pass,-1.1071488,1.12,
8658,74.0,40.0,98.0,2.0,High Pass,-1.00748,2.08,
8658,103.0,5.0,79.0,14.0,Ground Pass,2.782822,1.68,
8658,78.0,17.0,110.0,74.0,High Pass,1.0592402,3.16,
8658,114.0,72.0,100.0,64.0,Ground Pass,-2.6224465,2.0,
8658,98.0,58.0,112.0,42.0,High Pass,-0.8519663,1.227,Incomplete
8658,111.0,22.0,103.0,26.0,Ground Pass,2.6779451,1.427,
8658,75.0,53.0,81.0,51.0,High Pass,-0.32175055,1.8,Incomplete
8658,40.0,30.0,76.0,32.0,High Pass,0.055498507,2.16,Incomplete
8658,45.0,49.0,103.0,47.0,High Pass,-0.0344691,5.053,Incomplete
8658,18.0,34.0,28.0,39.0,Ground Pass,0.4636476,1.373,
8658,54.0,73.0,54.0,73.0,Ground Pass,0.0,2.4,
8658,56.0,72.0,51.0,59.0,Ground Pass,-1.9379702,1.213,
8658,65.0,58.0,77.0,55.0,Ground Pass,-0.24497867,1.2,
8658,78.0,56.0,69.0,60.0,Ground Pass,2.7233684,1.133,
8658,72.0,58.0,90.0,4.0,High Pass,-1.2490457,2.733,
8658,2.0,77.0,13.0,77.0,Ground Pass,0.0,0.413,
8658,10.0,78.0,11.0,64.0,Ground Pass,-1.4994888,1.973,
8658,11.0,64.0,45.0,69.0,High Pass,0.14601226,2.427,
8658,45.0,69.0,47.0,78.0,Low Pass,1.3521274,1.053,Incomplete
8658,74.0,3.0,53.0,33.0,Low Pass,2.1815224,2.786,
8658,53.0,31.0,69.0,43.0,Ground Pass,0.6435011,2.453,
8658,66.0,47.0,72.0,30.0,Ground Pass,-1.2315037,1.013,
8658,69.0,33.0,56.0,39.0,Ground Pass,2.709185,1.28,
8658,57.0,40.0,58.0,26.0,Ground Pass,-1.4994888,0.813,
8658,57.0,24.0,65.0,28.0,Ground Pass,0.4636476,0.72,
8658,75.0,38.0,81.0,51.0,Ground Pass,1.1383885,1.48,
8658,83.0,49.0,103.0,37.0,Low Pass,-0.5404195,1.133,Incomplete
8658,12.0,19.0,19.0,17.0,Ground Pass,-0.27829966,1.4,
8658,19.0,17.0,50.0,3.0,Ground Pass,-0.4241944,4.2,
8658,71.0,2.0,62.0,19.0,Low Pass,2.0576956,1.413,
8658,65.0,25.0,66.0,51.0,Ground Pass,1.5323538,1.813,
8658,71.0,51.0,95.0,78.0,Ground Pass,0.844154,2.56,
8658,102.0,75.0,79.0,58.0,Ground Pass,-2.5050845,2.773,
8658,80.0,61.0,87.0,57.0,Ground Pass,-0.5191461,1.32,
8658,82.0,39.0,74.0,9.0,Ground Pass,-1.8313987,1.8,
8658,75.0,8.0,77.0,23.0,Ground Pass,1.4382448,0.853,
8658,81.0,26.0,85.0,49.0,Ground Pass,1.3986055,1.36,
8658,90.0,44.0,97.0,47.0,Ground Pass,0.4048918,0.733,
8658,96.0,49.0,106.0,71.0,Ground Pass,1.1441689,2.0,
8658,103.0,68.0,100.0,54.0,Ground Pass,-1.7818897,0.973,
8658,97.0,53.0,94.0,69.0,Ground Pass,1.7561443,0.973,
8658,96.0,66.0,107.0,49.0,High Pass,-0.9964915,1.36,Incomplete
8658,33.0,56.0,46.0,44.0,Low Pass,-0.7454195,1.92,
8658,47.0,48.0,65.0,25.0,Ground Pass,-0.90675014,2.76,
8658,69.0,16.0,95.0,16.0,Ground Pass,0.0,1.12,Incomplete
